file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\endpoint\ThemeEndpoint.java,run.halo.app.theme.endpoint.ThemeEndpoint$IUpgradeRequest,getFile/0,false,491,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\halo-main\application\src\test\java\run\halo\app\core\endpoint\theme\CommentFinderEndpointTest.java,run.halo.app.core.endpoint.theme.CommentFinderEndpointTest,getComment/0,false,109,1,0,0,0,1,12,5,0,0,0,12,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9,0,0,false
C:\Users\All Five Projects\halo-main\application\src\test\java\run\halo\app\core\endpoint\theme\CommentFinderEndpointTest.java,run.halo.app.core.endpoint.theme.CommentFinderEndpointTest,listComments/0,false,80,5,0,0,0,1,29,13,0,4,0,29,0,0,0,0,0,0,11,6,3,0,0,0,0,1,13,0,0,false
C:\Users\All Five Projects\halo-main\application\src\test\java\run\halo\app\core\endpoint\theme\CommentFinderEndpointTest.java,run.halo.app.core.endpoint.theme.CommentFinderEndpointTest,createReply/0,false,178,4,0,0,0,1,30,16,0,3,0,30,0,0,0,0,0,0,11,1,3,0,0,0,0,0,23,0,0,false
C:\Users\All Five Projects\halo-main\application\src\test\java\run\halo\app\core\endpoint\theme\CommentFinderEndpointTest.java,run.halo.app.core.endpoint.theme.CommentFinderEndpointTest,setUp/0,false,72,1,0,0,0,1,8,4,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\halo-main\application\src\test\java\run\halo\app\core\endpoint\theme\CommentFinderEndpointTest.java,run.halo.app.core.endpoint.theme.CommentFinderEndpointTest,listCommentReplies/0,false,123,2,0,0,0,1,18,5,0,1,0,18,0,0,0,0,0,0,4,8,0,0,0,0,0,1,12,0,0,false
C:\Users\All Five Projects\halo-main\application\src\test\java\run\halo\app\core\endpoint\theme\CommentFinderEndpointTest.java,run.halo.app.core.endpoint.theme.CommentFinderEndpointTest,createComment/0,false,140,7,0,0,0,1,40,23,0,6,0,40,0,0,0,0,0,0,9,4,6,1,0,0,0,0,23,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\index\PrimaryKeySpecUtils.java,run.halo.app.extension.index.PrimaryKeySpecUtils,primaryKeyIndexSpec/1[java.lang.Class<E>],false,17,2,1,1,0,1,7,3,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,9,0,true
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\index\PrimaryKeySpecUtils.java,run.halo.app.extension.index.PrimaryKeySpecUtils,getObjectPrimaryKey/1[run.halo.app.extension.index.Extension],false,27,1,3,3,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PluginFinderImpl.java,run.halo.app.theme.finders.impl.PluginFinderImpl,available/1[java.lang.String],false,24,1,1,1,0,3,4,10,3,1,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PluginFinderImpl.java,run.halo.app.theme.finders.impl.PluginFinderImpl,"available/2[java.lang.String,java.lang.String]",false,36,1,1,0,1,2,7,9,2,2,2,7,1,1,0,0,0,0,1,0,2,0,1,0,0,0,12,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\search\SearchEngineUnavailableException.java,run.halo.app.search.SearchEngineUnavailableException,SearchEngineUnavailableException/0,true,12,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,"delete/2[java.lang.String,java.lang.Long]",false,54,2,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,listByNamePrefix/1[java.lang.String],false,24,2,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,"update/3[java.lang.String,java.lang.Long,byte[]]",false,49,3,1,0,1,1,2,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,"listByNamePrefix/2[java.lang.String,run.halo.app.extension.store.Pageable]",false,29,4,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,"create/2[java.lang.String,byte[]]",false,44,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,listByNames/1[java.util.List<java.lang.String>],false,34,2,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,fetchByName/1[java.lang.String],false,39,2,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\store\ExtensionStoreClientJPAImpl.java,run.halo.app.extension.store.ExtensionStoreClientJPAImpl,ExtensionStoreClientJPAImpl/1[run.halo.app.extension.store.ReactiveExtensionStoreClient],true,19,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\security\authentication\pat\PatEndpoint.java,run.halo.app.security.authentication.pat.PatEndpoint,PatEndpoint/1[run.halo.app.security.authentication.pat.UserScopedPatHandler],true,22,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\security\authentication\pat\PatEndpoint.java,run.halo.app.security.authentication.pat.PatEndpoint,groupVersion/0,false,96,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\security\authentication\pat\PatEndpoint.java,run.halo.app.security.authentication.pat.PatEndpoint,endpoint/0,false,27,3,0,0,0,1,22,4,1,8,0,22,0,0,0,0,0,0,23,0,1,1,0,0,0,8,21,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,buildCacheKey/1[run.halo.app.theme.ThemeContext],false,88,2,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,createPluginClassloaderTemplateResolver/0,false,128,2,2,1,1,2,10,11,1,1,0,10,0,0,0,1,0,0,0,1,1,0,1,0,0,0,10,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,"TemplateEngineManager/6[run.halo.app.theme.ThymeleafProperties,run.halo.app.theme.ExternalUrlSupplier,run.halo.app.plugin.HaloPluginManager,run.halo.app.theme.ObjectProvider<run.halo.app.theme.ITemplateResolver>,run.halo.app.theme.ObjectProvider<run.halo.app.theme.IDialect>,run.halo.app.theme.ThemeResolver]",true,57,6,0,0,0,1,0,9,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,18,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,templateEngineGenerator/1[run.halo.app.theme.CacheKey],false,92,11,7,0,7,1,18,23,1,4,1,18,2,1,0,0,0,0,2,0,4,1,0,1,0,0,34,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,haloTemplateResolver/0,false,140,1,1,1,0,2,13,12,1,1,0,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,"CacheKey/3[java.lang.String,boolean,run.halo.app.theme.ThemeContext]",false,85,2,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,true
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,getTemplateEngine/1[run.halo.app.theme.ThemeContext],false,67,4,1,0,1,1,2,4,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\TemplateEngineManager.java,run.halo.app.theme.TemplateEngineManager,clearCache/1[java.lang.String],false,72,2,1,0,1,1,5,3,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,fetchPluginJsonConfig/1[run.halo.app.core.endpoint.console.ServerRequest],false,315,4,0,0,0,1,8,4,1,3,1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,2,11,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,afterPropertiesSet/0,false,356,0,0,0,0,2,5,8,0,2,0,5,0,0,0,1,0,0,0,0,4,0,1,0,0,0,7,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,updatePluginConfig/1[run.halo.app.core.endpoint.console.ServerRequest],false,484,9,0,0,0,3,22,24,3,10,1,22,0,0,0,0,0,0,4,2,4,1,3,0,0,6,28,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,resetSettingConfig/1[run.halo.app.core.endpoint.console.ServerRequest],false,521,6,0,0,0,1,13,9,2,7,1,13,0,0,0,0,0,0,1,0,3,0,1,0,0,4,15,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,reload/1[run.halo.app.core.endpoint.console.ServerRequest],false,463,4,0,0,0,1,4,4,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,install/1[run.halo.app.core.endpoint.console.ServerRequest],false,548,4,0,0,0,2,11,9,3,3,1,11,0,0,0,0,0,0,1,0,0,1,2,0,0,3,11,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,upgrade/1[run.halo.app.core.endpoint.console.ServerRequest],false,564,4,0,0,0,2,13,10,3,5,1,13,0,0,0,0,0,0,2,0,1,1,2,0,0,4,16,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,"buildJsBundleUri/2[java.lang.String,java.lang.String]",false,426,0,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,12,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,upgradeFromUri/1[run.halo.app.core.endpoint.console.ServerRequest],false,431,5,1,0,1,1,10,5,1,4,1,10,1,1,0,0,0,0,1,0,2,0,0,0,0,2,15,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,InstallFromUriRequest/1[java.net.URI],false,457,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,deleteFileIfExists/1[java.nio.file.Path],false,730,2,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,"PluginEndpoint/5[run.halo.app.core.endpoint.console.ReactiveExtensionClient,run.halo.app.core.endpoint.console.PluginService,run.halo.app.infra.ReactiveUrlDataBufferFetcher,run.halo.app.core.user.service.SettingConfigService,run.halo.app.core.endpoint.console.WebProperties]",true,100,5,0,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,installFromUri/1[run.halo.app.core.endpoint.console.ServerRequest],false,444,5,1,0,1,1,8,4,1,2,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,1,14,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,UpgradeFromUriRequest/1[java.net.URI],false,460,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,"updateConfigMapData/2[java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",false,537,3,0,0,0,1,8,7,2,2,2,8,0,0,0,0,0,0,0,2,0,0,1,0,0,2,11,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,"installFromFile/2[run.halo.app.core.endpoint.console.FilePart,java.util.function.Function<java.nio.file.Path,run.halo.app.core.endpoint.console.Mono<run.halo.app.core.endpoint.console.Plugin>>]",false,583,4,1,0,1,1,3,3,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,updatePluginJsonConfig/1[run.halo.app.core.endpoint.console.ServerRequest],false,323,7,0,0,0,2,14,14,2,6,1,14,0,0,0,0,0,0,3,0,3,0,2,0,0,3,22,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,fetchJsBundle/1[run.halo.app.core.endpoint.console.ServerRequest],false,372,6,0,0,0,4,19,20,4,6,1,19,0,0,0,0,1,0,4,0,4,0,4,0,0,4,32,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,fetchPluginSetting/1[run.halo.app.core.endpoint.console.ServerRequest],false,476,5,0,0,0,1,8,4,1,4,1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,3,11,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,fetchCssBundle/1[run.halo.app.core.endpoint.console.ServerRequest],false,399,6,0,0,0,4,19,19,4,5,1,19,0,0,0,0,1,0,4,0,3,0,4,0,0,4,32,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,writeToTempFile/1[run.halo.app.core.endpoint.console.Publisher<run.halo.app.core.endpoint.console.DataBuffer>],false,734,2,3,3,0,1,6,3,1,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,endpoint/0,false,109,12,0,0,0,1,30,8,1,16,0,30,0,0,0,0,0,0,57,0,1,1,1,0,0,15,52,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,list/1[run.halo.app.core.endpoint.console.ServerRequest],false,656,4,0,0,0,1,8,3,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,fetchPluginConfig/1[run.halo.app.core.endpoint.console.ServerRequest],false,468,5,0,0,0,1,8,4,1,4,1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,3,12,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\core\endpoint\console\PluginEndpoint.java,run.halo.app.core.endpoint.console.PluginEndpoint,changePluginRunningState/1[run.halo.app.core.endpoint.console.ServerRequest],false,344,5,0,0,0,1,8,9,2,5,1,8,0,0,0,0,0,0,1,0,3,0,1,0,0,2,13,0,0,false
C:\Users\All Five Projects\halo-main\api\src\main\java\run\halo\app\search\HaloDocumentsProvider.java,run.halo.app.search.HaloDocumentsProvider,fetchAll/0,false,13,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\All Five Projects\halo-main\api\src\main\java\run\halo\app\search\HaloDocumentsProvider.java,run.halo.app.search.HaloDocumentsProvider,getType/0,false,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\router\ExtensionRouterFunctionFactory.java,run.halo.app.extension.router.ExtensionRouterFunctionFactory$PathPatternGenerator,pathPattern/0,false,122,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\extension\router\ExtensionRouterFunctionFactory.java,run.halo.app.extension.router.ExtensionRouterFunctionFactory$PathPatternGenerator,buildExtensionPathPattern/1[run.halo.app.extension.router.Scheme],false,124,1,6,6,0,2,10,11,1,2,1,10,0,0,0,0,0,0,2,0,2,0,1,0,0,0,12,8,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\plugin\event\HaloPluginBeforeStopEvent.java,run.halo.app.plugin.event.HaloPluginBeforeStopEvent,"HaloPluginBeforeStopEvent/2[java.lang.Object,run.halo.app.plugin.event.PluginWrapper]",true,13,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\plugin\event\HaloPluginBeforeStopEvent.java,run.halo.app.plugin.event.HaloPluginBeforeStopEvent,getPlugin/0,false,18,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\halo-main\api\src\test\java\run\halo\app\extension\PageRequestImplTest.java,run.halo.app.extension.PageRequestImplTest,shouldBeCompatibleZeroAndNegativePageNumber/0,false,12,2,3,0,3,1,5,6,0,2,0,5,0,0,0,0,0,1,0,5,2,0,0,0,0,0,16,0,0,false
C:\Users\All Five Projects\halo-main\api\src\test\java\run\halo\app\extension\PageRequestImplTest.java,run.halo.app.extension.PageRequestImplTest,shouldBeCompatibleNegativePageSize/0,false,20,2,3,0,3,1,5,6,0,2,0,5,0,0,0,0,0,1,0,5,2,0,0,0,0,0,14,0,0,false
C:\Users\All Five Projects\halo-main\api\src\main\java\run\halo\app\extension\ConfigMap.java,run.halo.app.extension.ConfigMap,"putDataItem/2[java.lang.String,java.lang.String]",false,26,1,0,0,0,2,1,7,1,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\content\stats\VotedEventReconciler.java,run.halo.app.content.stats.VotedEventReconciler$VotedEventListener,checkSubject/1[run.halo.app.content.stats.GroupPluralName],false,124,3,1,1,0,1,13,8,2,4,1,13,0,0,0,0,0,0,0,0,2,0,1,0,0,2,12,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\content\stats\VotedEventReconciler.java,run.halo.app.content.stats.VotedEventReconciler$VotedEventListener,onVoted/1[run.halo.app.event.post.VotedEvent],false,114,5,1,0,1,2,6,8,1,1,1,6,1,1,0,0,0,0,1,0,1,0,1,0,0,0,17,1,1,true
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\content\stats\VotedEventReconciler.java,run.halo.app.content.stats.VotedEventReconciler$VotedEventListener,"GroupPluralName/3[java.lang.String,java.lang.String,java.lang.String]",false,139,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,archiveSort/0,false,106,1,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,8,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,fetchByName/1[java.lang.String],false,112,4,1,0,1,2,4,6,2,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"list/1[java.util.Map<java.lang.String,java.lang.Object>]",false,155,5,2,0,2,2,20,7,2,5,1,20,1,1,0,0,0,0,1,0,1,0,1,0,0,4,11,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"LinkNavigation/3[java.lang.String,java.lang.String,java.lang.String]",false,305,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,getByName/1[java.lang.String],false,69,4,2,1,1,1,7,3,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"listByCategory/3[java.lang.Integer,java.lang.Integer,java.lang.String]",false,187,5,1,0,1,1,11,9,2,4,3,11,1,1,0,0,0,0,1,0,2,0,1,0,0,2,15,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,notHiddenPostQuery/0,false,150,1,3,3,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,content/1[java.lang.String],false,80,4,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"archives/3[java.lang.Integer,java.lang.Integer,java.lang.String]",false,236,3,1,0,1,1,1,3,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"list/2[java.lang.Integer,java.lang.Integer]",false,174,4,3,0,3,1,6,4,1,1,2,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"archives/2[java.lang.Integer,java.lang.Integer]",false,231,3,1,0,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,"findPostNavigation/2[java.util.List<java.lang.String>,java.lang.String]",false,93,2,0,0,0,5,4,12,2,4,2,4,0,0,1,0,0,2,1,5,4,3,2,0,0,0,16,8,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,sizeNullSafe/1[java.lang.Integer],false,301,0,3,3,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,0,false
C:\Users\All Five Projects\halo-main\application\src\main\java\run\halo\app\theme\finders\impl\PostFinderImpl.java,run.halo.app.theme.finders.impl.PostFinderImpl,defaultSort/0,false,84,1,2,2,0,1,3,3,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,8,0,false
